pct_covid_unw,pct_flu_unw,percent_cli_unw,percent_ili_unw,percent_mc_unw,percent_dc_unw,percent_hf_unw,percent_anos_unw,percent_vu_unw,pct_access_wash_unw,pct_covid_vaccine_unw,pct_trust_fam_unw,pct_trust_healthcare_unw,pct_trust_who_unw,pct_trust_govt_unw,pct_trust_politicians_unw,pct_twodoses_unw,pct_concerned_sideeffects_unw,pct_wash_hands_24h_3to6_unw,pct_wash_hands_24h_7ormore_unw,pct_hesitant_sideeffects_unw,pct_modified_acceptance_unw,pct_community_cli_unw,pct_barrier_reason_sideeffects_unw,pct_barrier_reason_wontwork_unw,pct_barrier_reason_dontbelieve_unw,pct_barrier_reason_dontlike_unw,pct_barrier_reason_waitlater_unw,pct_barrier_reason_otherpeople_unw,pct_barrier_reason_cost_unw,pct_barrier_reason_religious_unw,pct_barrier_reason_other_unw,pct_trust_doctors_unw,pct_barrier_reason_dontneed_alreadyhad_unw,pct_barrier_reason_dontneed_dontspendtime_unw,pct_barrier_reason_dontneed_nothighrisk_unw,pct_barrier_reason_dontneed_takeprecautions_unw,pct_barrier_reason_dontneed_notserious_unw,pct_barrier_reason_dontneed_notbeneficial_unw,pct_barrier_reason_dontneed_other_unw,pct_informed_access_unw,pct_appointment_have_unw,pct_appointment_tried_unw,pct_barrier_reason_government_unw,pct_work_outside_home_1d_unw,pct_shop_1d_unw,pct_restaurant_1d_unw,pct_spent_time_1d_unw,pct_large_event_1d_unw,pct_public_transit_1d_unw,pct_activity_work_outside_home_unw,pct_activity_shop_unw,pct_activity_restaurant_bar_unw,pct_activity_spent_time_unw,pct_activity_large_event_unw,pct_activity_public_transit_unw,pct_food_security_unw,pct_anxious_7d_unw,pct_depressed_7d_unw,pct_worried_become_ill_unw,pct_symp_fever_unw,pct_symp_cough_unw,pct_symp_diff_breathing_unw,pct_symp_fatigue_unw,pct_symp_stuffy_nose_unw,pct_symp_aches_unw,pct_symp_sore_throat_unw,pct_symp_chest_pain_unw,pct_symp_nausea_unw,pct_symp_eye_pain_unw,pct_symp_headache_unw,pct_sick_spend_time_7d_unw,pct_ever_tested_unw,pct_pay_test_unw,pct_reduce_spending_unw,pct_symp_chills_unw,pct_symp_changes_unw,pct_testing_rate_unw,pct_tested_positive_14d_unw,pct_tested_positive_recent_unw,pct_flu_vaccine_thisyr_unw,pct_flu_vaccine_lastyr_unw,pct_avoid_contact_unw,pct_vaccinated_appointment_or_accept_unw,pct_appointment_or_accept_covid_vaccine_unw,pct_accept_covid_vaccine_no_appointment_unw,pct_appointment_not_vaccinated_unw,pct_vaccine_tried_unw,pct_had_covid_ever_unw,pct_worried_catch_covid_unw,pct_belief_distancing_effective_unw,pct_belief_masking_effective_unw,pct_others_distanced_public_unw,pct_others_masked_public_unw,pct_covid_vaccinated_friends_unw,pct_belief_vaccinated_mask_unnecessary_unw,pct_belief_children_immune_unw,pct_belief_no_spread_hot_humid_unw,pct_received_news_local_health_unw,pct_received_news_experts_unw,pct_received_news_who_unw,pct_received_news_govt_health_unw,pct_received_news_politicians_unw,pct_received_news_journalists_unw,pct_received_news_friends_unw,pct_received_news_religious_unw,pct_received_news_none_unw,pct_trust_covid_info_local_health_unw,pct_trust_covid_info_experts_unw,pct_trust_covid_info_who_unw,pct_trust_covid_info_govt_health_unw,pct_trust_covid_info_politicians_unw,pct_trust_covid_info_journalists_unw,pct_trust_covid_info_friends_unw,pct_trust_covid_info_religious_unw,pct_want_info_covid_treatment_unw,pct_want_info_vaccine_access_unw,pct_want_info_covid_variants_unw,pct_want_info_children_education_unw,pct_want_info_economic_impact_unw,pct_want_info_mental_health_unw,pct_want_info_relationships_unw,pct_want_info_employment_unw,pct_want_info_none_unw,pct_news_online_unw,pct_news_messaging_unw,pct_news_newspaper_unw,pct_news_television_unw,pct_news_radio_unw,pct_news_none_unw,pct_trust_news_online_unw,pct_trust_news_messaging_unw,pct_trust_news_newspaper_unw,pct_trust_news_television_unw,pct_trust_news_radio_unw,pct_vaccinate_children_unw,pct_delayed_care_cost_unw,pct_vaccine_barrier_eligible_unw,pct_vaccine_barrier_no_appointments_unw,pct_vaccine_barrier_appointment_time_unw,pct_vaccine_barrier_technical_difficulties_unw,pct_vaccine_barrier_document_unw,pct_vaccine_barrier_technology_access_unw,pct_vaccine_barrier_travel_unw,pct_vaccine_barrier_language_unw,pct_vaccine_barrier_childcare_unw,pct_vaccine_barrier_time_unw,pct_vaccine_barrier_type_unw,pct_vaccine_barrier_none_unw,pct_try_vaccinate_1m_unw,pct_vaccine_barrier_eligible_has_unw,pct_vaccine_barrier_no_appointments_has_unw,pct_vaccine_barrier_appointment_time_has_unw,pct_vaccine_barrier_technical_difficulties_has_unw,pct_vaccine_barrier_document_has_unw,pct_vaccine_barrier_technology_access_has_unw,pct_vaccine_barrier_travel_has_unw,pct_vaccine_barrier_language_has_unw,pct_vaccine_barrier_childcare_has_unw,pct_vaccine_barrier_time_has_unw,pct_vaccine_barrier_type_has_unw,pct_vaccine_barrier_none_has_unw,pct_vaccine_barrier_eligible_tried_unw,pct_vaccine_barrier_no_appointments_tried_unw,pct_vaccine_barrier_appointment_time_tried_unw,pct_vaccine_barrier_technical_difficulties_tried_unw,pct_vaccine_barrier_document_tried_unw,pct_vaccine_barrier_technology_access_tried_unw,pct_vaccine_barrier_travel_tried_unw,pct_vaccine_barrier_language_tried_unw,pct_vaccine_barrier_childcare_tried_unw,pct_vaccine_barrier_time_tried_unw,pct_vaccine_barrier_type_tried_unw,pct_vaccine_barrier_none_tried_unw,pct_mask_work_outside_home_1d_unw,pct_mask_shop_1d_unw,pct_mask_restaurant_1d_unw,pct_mask_spent_time_1d_unw,pct_mask_large_event_1d_unw,pct_mask_public_transit_1d_unw,date
0.00365,0.00365,NA,NA,0.889328,0.460784,0.230143,0.012797,0.851852,0.988166,0.336502,0.334385,NA,0.556923,0.559375,0.142857,0.045977,0.344023,0.378218,0.532673,NA,0.9015151515151516,0.071563,0.587786,0.274809,0.129771,0.083969,0.519084,0.40458,0.022901,0.007634,0.114504,0.659824,NA,NA,NA,NA,NA,NA,NA,0.668693,0.097643,0.116041,0.099237,0.217899,0.710117,0.159533,0.484436,0.027237,0.093385,NA,NA,NA,NA,NA,NA,0.044807,0.034553,0.036585,0.640082,0.005484,0.096892,0.047532,0.352834,0.274223,0.230347,0.062157,0.025594,0.038391,0.065814,0.170018,NA,0.406072,NA,NA,0.074954,0.100548,0.14218,NA,NA,0.471888,0.442424,0.805611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-09
0.008945,0.010733,NA,NA,0.913828,0.482283,0.230143,0.012522,0.854599,0.992048,0.373358,0.331104,NA,0.599327,0.619205,0.125,0.106061,0.309598,0.380198,0.530693,NA,0.9085820895522388,0.09427,0.62069,0.267241,0.137931,0.060345,0.482759,0.465517,0.008621,0.008621,0.034483,0.711111,NA,NA,NA,NA,NA,NA,NA,0.670968,0.140351,0.167883,0.086207,0.190099,0.732673,0.170297,0.49703,0.021782,0.09505,NA,NA,NA,NA,NA,NA,0.044807,0.018219,0.034413,0.628571,0.014311,0.116279,0.041145,0.322004,0.302326,0.250447,0.051878,0.033989,0.039356,0.059034,0.171735,NA,0.440454,NA,NA,0.073345,0.101968,0.13913,NA,NA,0.470468,0.476768,0.778905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-10
0.006148,0.006148,NA,NA,0.883146,0.463895,0.229885,0.02459,0.825545,0.99109100000000006,0.322034,0.333333,NA,0.523973,0.515464,0.155102,0.087248,0.33871,0.385463,0.506608,NA,0.8816067653276956,0.048832,0.60177,0.274336,0.19469,0.088496,0.522124,0.39823,0.053097,0.017699,0.097345,0.659164,NA,NA,NA,NA,NA,NA,NA,0.640138,0.139623,0.162698,0.088496,0.12967,0.659341,0.171429,0.498901,0.037363,0.092308,NA,NA,NA,NA,NA,NA,0.048276,0.034247,0.054795,0.61949,0.008197,0.092213,0.036885,0.278689,0.252049,0.202869,0.053279,0.045082,0.047131,0.036885,0.147541,NA,0.424893,NA,NA,0.05123,0.090164,0.162437,NA,NA,0.449772,0.441176,0.80543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-11
0.012238,0.012238,NA,NA,0.863296,0.441989,0.213611,0.015734,0.83046,0.994424,0.380357,0.354098,NA,0.552632,0.572347,0.115079,0.07619,0.323529,0.395911,0.503717,NA,0.8948306595365418,0.035524,0.595238,0.293651,0.18254,0.119048,0.531746,0.380952,0,0.007937,0.103175,0.6875,NA,NA,NA,NA,NA,NA,NA,0.681388,0.170213,0.198502,0.103175,0.2,0.644037,0.163303,0.504587,0.031193,0.095413,NA,NA,NA,NA,NA,NA,0.039773,0.033835,0.045198,0.626667,0.017483,0.113636,0.059441,0.31993,0.267483,0.201049,0.050699,0.04021,0.043706,0.059441,0.167832,NA,0.40395,NA,NA,0.062937,0.103147,0.152466,NA,NA,0.49531,0.47081,0.788973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-12
0.006814,0.006814,NA,NA,0.891589,0.394834,0.216319,0.028961,0.866864,0.986891,0.400356,0.374593,NA,0.597403,0.634868,0.153257,0.075556,0.31307,0.360748,0.566355,NA,0.9200710479573712,0.058099,0.578947,0.307018,0.149123,0.078947,0.421053,0.385965,0.035088,0.017544,0.122807,0.728395,NA,NA,NA,NA,NA,NA,NA,0.69375,0.120275,0.170819,0.105263,0.238095,0.701465,0.135531,0.446886,0.029304,0.117216,NA,NA,NA,NA,NA,NA,0.026565,0.018868,0.039548,0.591954,0.015332,0.105622,0.027257,0.330494,0.289608,0.245315,0.049404000000000003,0.02385,0.040886,0.063032,0.190801,NA,0.434705,NA,NA,0.083475,0.0954,0.112971,NA,NA,0.474576,0.462406,0.810964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-13
0.012704,0.018149,NA,NA,0.876712,0.422481,0.210736,0.016334,0.808777,0.986355,0.400756,0.306897,NA,0.524138,0.557491,0.148,0.047393,0.312704,0.379377,0.521401,NA,0.8851224105461394,0.069418,0.655172,0.258621,0.137931,0.112069,0.543103,0.422414,0.008621,0,0.103448,0.64262300000000006,NA,NA,NA,NA,NA,NA,NA,0.680412,0.152344,0.203187,0.094828,0.170543,0.660853,0.135659,0.453488,0.027132,0.096899,NA,NA,NA,NA,NA,NA,0.053785,0.027723,0.051587,0.607646,0.023593,0.137931,0.065336,0.315789,0.328494,0.212341,0.065336,0.034483,0.050817,0.07804,0.172414,NA,0.44381,NA,NA,0.079855,0.096189,0.168103,NA,NA,0.463511,0.438976,0.790837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-14
0.007156,0.010733,NA,NA,0.90099,0.466667,0.2,0.025045,0.826797,0.982283,0.424242,0.29021,NA,0.560714,0.584229,0.166667,0.049774,0.316667,0.359528,0.540275,NA,0.9,0.061453,0.563636,0.272727,0.145455,0.109091,0.527273,0.245455,0.018182,0.009091,0.118182,0.629252,NA,NA,NA,NA,NA,NA,NA,0.69395,0.1,0.152893,0.172727,0.225681,0.663424,0.178988,0.472763,0.027237,0.095331,NA,NA,NA,NA,NA,NA,0.046465,0.034137,0.044088,0.580122,0.019678,0.112701,0.041145,0.300537,0.268336,0.214669,0.050089,0.021467,0.0322,0.046512,0.173524,NA,0.425094,NA,NA,0.064401,0.101968,0.157658,NA,NA,0.487026,0.48503,0.835671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-15
0.003643,0.003643,NA,NA,0.898039,0.469112,0.192385,0.01275,0.857639,0.994163,0.459662,0.344828,NA,0.585551,0.611321,0.138249,0.09465,0.327402,0.365759,0.544747,NA,0.9230769230769232,0.068646,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.696429,NA,NA,NA,NA,NA,NA,NA,0.69145,0.130081,0.18595,NA,0.239464,0.762452,0.189655,0.490421,0.02682,0.132184,NA,NA,NA,NA,NA,NA,0.036217,0.027888,0.025948,0.609312,0.009107,0.118397,0.041894,0.282332,0.309654,0.225865,0.058288,0.032787,0.040073,0.065574,0.176685,NA,0.450094,NA,NA,0.076503,0.078324,0.119149,NA,NA,0.494024,0.487129,0.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-16
0.002012,0,NA,NA,0.920705,0.473913,0.230594,0.032193,0.819853,0.986726,0.429175,0.294821,NA,0.593496,0.566802,0.159624,0.085427,0.348837,0.372506,0.536585,NA,0.8968421052631579,0.056367,0.605505,0.302752,0.119266,0.06422,0.40367,0.422018,0.018349,0,0.211009,0.693487,NA,NA,NA,NA,NA,NA,NA,0.758065,0.156951,0.172249,0.082569,0.180435,0.721739,0.147826,0.528261,0.023913,0.095652,NA,NA,NA,NA,NA,NA,0.057208,0.027149,0.027149,0.636574,0.01006,0.100604,0.04829,0.32998,0.315895,0.269618,0.064386,0.036217,0.040241,0.054326,0.191147,NA,0.469345,NA,NA,0.076459,0.096579,0.125,NA,NA,0.468182,0.472851,0.792711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-17
0.005376,0.007168,NA,NA,0.874517,0.467433,0.202783,0.026882,0.832787,0.992248,0.433892,0.31769,NA,0.541219,0.548387,0.117155,0.091703,0.297297,0.400771,0.495183,NA,0.9052044609665428,0.064338,0.556522,0.278261,0.147826,0.069565,0.417391,0.408696,0.017391,0.008696,0.156522,0.636054,NA,NA,NA,NA,NA,NA,NA,0.728873,0.155378,0.198381,0.121739,0.168906,0.68714,0.182342,0.512476,0.036468,0.097889,NA,NA,NA,NA,NA,NA,0.033797,0.029586,0.029586,0.606,0.014337,0.11828,0.03405,0.284946,0.283154,0.218638,0.057348,0.026882,0.032258,0.043011,0.16129,NA,0.400372,NA,NA,0.062724,0.075269,0.140845,NA,NA,0.448343,0.4375,0.756385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-18
0.007952,0.005964,NA,NA,0.877419,0.447257,0.21179,0.017893,0.799163,0.989247,0.514286,0.35545,NA,0.574766,0.558685,0.164773,0.079681,0.349345,0.396996,0.508584,NA,0.9022403258655805,0.068966,0.486726,0.212389,0.123894,0.088496,0.460177,0.460177,0.017699,0.026549,0.106195,0.673913,NA,NA,NA,NA,NA,NA,NA,0.703704,0.142105,0.194595,0.097345,0.168421,0.631579,0.16,0.486316,0.031579,0.088421,NA,NA,NA,NA,NA,NA,0.054705,0.03268,0.039216,0.545254,0.00994,0.111332,0.059642,0.274354,0.298211,0.220676,0.065606,0.027833,0.037773,0.039761,0.145129,NA,0.386503,NA,NA,0.057654,0.077535,0.108108,NA,NA,0.480603,0.483801,0.810458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-19
0.009862,0.011834,NA,NA,0.907127,0.435244,0.217391,0.019724,0.795455,0.985043,0.457906,0.33195,NA,0.569038,0.502058,0.08134,0.068182,0.322835,0.369099,0.553648,NA,0.8891170431211499,0.057026,0.605505,0.192661,0.146789,0.082569,0.522936,0.376147,0.036697,0,0.082569,0.632813,NA,NA,NA,NA,NA,NA,NA,0.681633,0.144231,0.166667,0.091743,0.217949,0.67094,0.211538,0.50213699999999994,0.040598,0.126068,NA,NA,NA,NA,NA,NA,0.037118,0.02603,0.028322,0.608315,0.021696,0.106509,0.057199,0.333333,0.274162,0.234714,0.045365,0.019724,0.031558,0.04142,0.151874,NA,0.407563,NA,NA,0.067061,0.088757,0.171875,NA,NA,0.481562,0.462039,0.781182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-20
0.003643,0.005464,NA,NA,0.89,0.44902,0.21748,0.021858,0.812734,0.988235,0.492395,0.305785,NA,0.57438,0.540984,0.107692,0.084942,0.318008,0.385069,0.536346,NA,0.9049429657794676,0.077505,0.583333,0.268519,0.12963,0.064815,0.481481,0.388889,0.037037,0,0.092593,0.687259,NA,NA,NA,NA,NA,NA,NA,0.682927,0.152074,0.213953,0.074074,0.180934,0.712062,0.22179,0.501946,0.029183,0.107004,NA,NA,NA,NA,NA,NA,0.04277,0.026263,0.032323,0.574642,0.009107,0.123862,0.04918,0.347905,0.278689,0.242259,0.056466,0.023679,0.027322,0.047359,0.153005,NA,0.378119,NA,NA,0.04918,0.098361,0.142132,NA,NA,0.509054,0.489919,0.767068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-21
0.003788,0.005682,NA,NA,0.891892,0.456967,0.216274,0.024621,0.802521,0.987603,0.531873,0.291667,NA,0.490654,0.543379,0.141243,0.078947,0.358079,0.369072,0.552577,NA,0.906930693069307,0.068762,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.631579,NA,NA,NA,NA,NA,NA,NA,0.759091,0.2,0.20442,NA,0.2423,0.718686,0.24846,0.527721,0.030801,0.104723,NA,NA,NA,NA,NA,NA,0.040773,0.027542,0.033898,0.564935,0.007576,0.106061,0.047348,0.335227,0.284091,0.263258,0.05303,0.020833,0.032197,0.058712,0.164773,NA,0.420523,NA,NA,0.056818,0.092803,0.101942,NA,NA,0.476793,0.473795,0.776371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-22
0.005474,0.005474,NA,NA,0.912281,0.46124,0.201597,0.016423,0.834746,0.990253,0.556391,0.404651,NA,0.529954,0.56682,0.166667,0.07483,0.331878,0.362035,0.559687,NA,0.9266917293233082,0.065421000000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.671053,NA,NA,NA,NA,NA,NA,NA,0.761062,0.122449,0.126984,NA,0.244186,0.744186,0.238372,0.501938,0.03876,0.112403,NA,NA,NA,NA,NA,NA,0.052209,0.017928,0.041833,0.581818,0.014599000000000001,0.111314,0.040146,0.326642,0.262774,0.248175,0.04562,0.031022,0.065693,0.063869,0.180657,NA,0.380414,NA,NA,0.080292,0.118613,0.141414,NA,NA,0.489152,0.468379,0.789683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-23
0.007576,0.00947,NA,NA,0.903292,0.482688,0.219665,0.011364,0.848361,0.99384,0.518591,0.325792,NA,0.535714,0.545455,0.151163,0.090909,0.361345,0.372951,0.536885,NA,0.9273084479371316,0.076172,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686192,NA,NA,NA,NA,NA,NA,NA,0.696035,0.126829,0.154229,NA,0.20202,0.70101,0.266667,0.523232,0.038384,0.10303,NA,NA,NA,NA,NA,NA,0.041929,0.03125,0.041667,0.585624,0.018939,0.100379,0.049242,0.310606,0.287879,0.206439,0.039773,0.024621,0.041667,0.064394,0.151515,NA,0.463511,NA,NA,0.051136,0.075758,0.134199,NA,NA,0.497934,0.466667,0.810811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-24
